business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,cat_list,unique_category,restaurant_type,has_wifi,has_parking,animal_friendly,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
jdiwyiEB3FphmGOwxtT4Hg,Pets First Animal Clinic,9730 W Fairview Ave,Boise,ID,83704,43.6200547,-116.3034902,4.5,16,1,,"Pet Services, Pet Groomers, Veterinarians, Pets, Pet Sitting","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '8:30-13:0'}","['Pet Services', ' Pet Groomers', ' Veterinarians', ' Pets', ' Pet Sitting']",Others,,False,False,False,11.0,11.0,11.0,11.0,11.0,5.0,
kD_sB-s57BYwP6QND1sVdQ,Charlie Brown's,5783 W Overland Rd,Boise,ID,83705,43.589109,-116.2533296,3.0,5,1,"{'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': True}"", 'CoatCheck': 'False', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WheelchairAccessible': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Smoking': ""u'outdoor'"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'GoodForDancing': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'GoodForKids': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'RestaurantsDelivery': 'False'}","Karaoke, Bars, Restaurants, Sports Bars, American (Traditional), Nightlife","{'Monday': '7:0-2:0', 'Tuesday': '7:0-2:0', 'Wednesday': '7:0-2:0', 'Thursday': '7:0-2:0', 'Friday': '7:0-2:0', 'Saturday': '7:0-2:0', 'Sunday': '7:0-2:0'}","['Karaoke', ' Bars', ' Restaurants', ' Sports Bars', ' American (Traditional)', ' Nightlife']",Bars,American,True,True,False,19.0,19.0,19.0,19.0,19.0,19.0,19.0
BkE6K4SMuFaDoAUaVz-q6A,Mister Car Wash,3296 E Pine,Meridian,ID,83642,43.6125833,-116.3536614,2.5,36,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Car Wash, Auto Detailing, Automotive","{'Monday': '7:30-21:0', 'Tuesday': '7:30-21:0', 'Wednesday': '7:30-21:0', 'Thursday': '7:30-21:0', 'Friday': '7:30-21:0', 'Saturday': '7:30-21:0', 'Sunday': '8:0-18:0'}","['Car Wash', ' Auto Detailing', ' Automotive']",Automotive,,True,False,False,14.0,14.0,14.0,14.0,14.0,14.0,10.0
1r41XOetTZ-GcC8hfylqyw,Liberty Motors,6410 W Fairview Ave,Boise,ID,83704,43.6194809,-116.2616476,2.0,7,1,"{'ByAppointmentOnly': 'False', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True'}","Car Dealers, Automotive","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '12:0-15:0'}","['Car Dealers', ' Automotive']",Automotive,,True,False,False,8.0,8.0,8.0,8.0,8.0,8.0,3.0
BXiNbr6rK6HJEXLC-vJ3xw,Hyde Park Pub & Grill,1501 N 13th St,Boise,ID,83702,43.6294955,-116.2035474,3.5,67,1,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'WiFi': ""u'free'"", 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Smoking': ""u'no'"", 'CoatCheck': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'GoodForDancing': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'HappyHour': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True'}","American (Traditional), Bars, Restaurants, Pubs, Nightlife","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '5:0-21:0'}","['American (Traditional)', ' Bars', ' Restaurants', ' Pubs', ' Nightlife']",Bars,American,True,True,False,13.0,13.0,11.0,11.0,11.0,11.0,16.0
aDfVHsbkuPMzXMu897Y30w,Nike Factory Store,2150 N Eagle Rd,Meridian,ID,83646,43.6244959,-116.351602,3.5,12,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True'}","Sports Wear, Fashion, Shoe Stores, Shopping, Sporting Goods, Outlet Stores","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-18:0'}","['Sports Wear', ' Fashion', ' Shoe Stores', ' Shopping', ' Sporting Goods', ' Outlet Stores']",Shopping,,False,False,False,8.0,8.0,8.0,8.0,9.0,9.0,7.0
NEhSeQweR9gKDOCpGzNOKw,Intermountain Gas Company,,Boise,ID,83709,43.5516566,-116.2987901,1.5,6,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Utilities, Home Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0'}","['Utilities', ' Home Services']",Others,,False,False,False,24.0,24.0,24.0,24.0,24.0,,
V-QKT78x6UgpRtiSrFv-wg,Caseboise Moving,1220 N Cole Rd,Boise,ID,83704,43.6164709,-116.2739224,4.0,9,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'BusinessAcceptsBitcoin': 'False'}","Home Services, Movers","{'Monday': '0:0-0:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}","['Home Services', ' Movers']",Others,,False,False,False,24.0,9.0,9.0,9.0,9.0,,
dKFFNGsY47AVGCKhmP-pZQ,The Roosevelt,126 E Broadway Ave,Meridian,ID,83642,43.6102730084,-116.3906359906,4.5,15,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'OutdoorSeating': 'True'}","Bars, Nightlife, Cocktail Bars","{'Monday': '16:0-2:0', 'Tuesday': '16:0-2:0', 'Wednesday': '16:0-2:0', 'Thursday': '16:0-2:0', 'Friday': '16:0-2:0', 'Saturday': '16:0-2:0', 'Sunday': '16:0-2:0'}","['Bars', ' Nightlife', ' Cocktail Bars']",Bars,,False,False,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2nVrfClMGXOnRoigcD9bIw,Which Wich,"2126 N Eagle Rd, Ste 140",Meridian,ID,83646,43.6210995808,-116.3537967192,3.0,39,0,"{'Caters': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""'none'"", 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""'no'"", 'HasTV': 'True'}","Sandwiches, Restaurants","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}","['Sandwiches', ' Restaurants']",Food,Others,True,True,False,11.0,11.0,11.0,11.0,11.0,11.0,7.0
i9S34Jvd1Ijblm0TrnCVqQ,Cottonwood Grille,913 W River St,Boise,ID,83702,43.6108401187,-116.2100964169,3.0,227,1,"{'GoodForKids': 'False', 'RestaurantsAttire': ""'dressy'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'Alcohol': ""'full_bar'"", 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'Smoking': ""u'no'"", 'OutdoorSeating': 'True', 'HappyHour': 'True', 'GoodForDancing': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'CoatCheck': 'False', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': False, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}""}","Nightlife, Restaurants, Bars, Buffets, American (Traditional), Cocktail Bars","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '10:0-21:0'}","['Nightlife', ' Restaurants', ' Bars', ' Buffets', ' American (Traditional)', ' Cocktail Bars']",Bars,American,True,True,False,10.0,10.0,10.0,10.0,11.0,11.0,11.0
yuQFaYy6VVQiDTotUorYMA,Idaho Pizza Company,1677 S Broadway Ave,Boise,ID,83706,43.5923962,-116.1939393,3.5,56,1,"{'RestaurantsDelivery': 'True', 'Alcohol': ""u'beer_and_wine'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'HasTV': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""'average'"", 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}""}","Pizza, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}","['Pizza', ' Restaurants']",Food,Fast Food,True,True,False,24.0,10.0,10.0,10.0,9.0,11.0,10.0
twGgj9nYAkBk_E9XULDIyA,Wilson Dent Artist,,Boise,ID,83709,43.5516566,-116.2987901,5.0,18,1,,"Body Shops, Auto Detailing, Automotive",,"['Body Shops', ' Auto Detailing', ' Automotive']",Automotive,,False,False,False,,,,,,,
wYG2hpm18yQU6lu0YAdrmQ,Boise Trolley Tours,2288 N Garden St,Boise,ID,83706,43.6207193,-116.2327376,3.5,5,1,,"Active Life, Amusement Parks, Hotels & Travel, Tours","{'Monday': '11:0-12:30', 'Tuesday': '11:0-12:30', 'Wednesday': '11:0-12:30', 'Thursday': '11:0-12:30', 'Friday': '11:0-12:30', 'Saturday': '14:0-15:30', 'Sunday': '14:0-15:30'}","['Active Life', ' Amusement Parks', ' Hotels & Travel', ' Tours']",Active Life,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYxxs3c91ohTd48ND38jVQ,All-American Publishing,5411 W Kendall St,Boise,ID,83706,43.592120800000004,-116.1933302,1.5,5,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Printing Services, Local Services, Mass Media, Print Media","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}","['Printing Services', ' Local Services', ' Mass Media', ' Print Media']",Others,,False,False,False,9.0,9.0,9.0,9.0,9.0,,
NMcKC_0n7nNDkhi_mgopzw,Hungry Horse Eatery,"2032 E Overland Rd, Ste 115",Meridian,ID,83642,43.5907681,-116.3683984,4.5,115,0,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsTableService': 'False', 'DogsAllowed': 'False', 'HasTV': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'WheelchairAccessible': 'True', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'Caters': 'True', 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'Corkage': 'False', 'BYOB': 'False'}","Sandwiches, Soup, Acai Bowls, Bubble Tea, Noodles, Restaurants, Food",{'Monday': '0:0-0:0'},"['Sandwiches', ' Soup', ' Acai Bowls', ' Bubble Tea', ' Noodles', ' Restaurants', ' Food']",Food,Others,True,True,False,24.0,,,,,,
Qa1XrDkPDmloJM6Vaxedag,Vincenzo Trattoria,6970 W State St,Boise,ID,83714,43.667181,-116.27553,4.0,137,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BikeParking': 'False', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'HasTV': 'False', 'WheelchairAccessible': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Corkage': 'True', 'RestaurantsDelivery': 'None', 'OutdoorSeating': 'False', 'WiFi': ""'no'"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'BYOB': 'False', 'HappyHour': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'RestaurantsGoodForGroups': 'False'}","Italian, Restaurants","{'Monday': '0:0-0:0', 'Wednesday': '17:0-20:30', 'Thursday': '17:0-20:30', 'Friday': '17:0-20:30', 'Saturday': '17:0-20:30', 'Sunday': '17:0-20:0'}","['Italian', ' Restaurants']",Food,Italian,True,True,False,24.0,,2.0,2.0,2.0,2.0,3.0
AOZs5t4x9p-JCKJUAFKuOQ,Wilson Harris & Company,"1602 W Franklin St, Ste B",Boise,ID,83702,43.6253267,-116.2086214,4.0,5,1,,"Accountants, Professional Services",,"['Accountants', ' Professional Services']",Others,,False,False,False,,,,,,,
a7wYD9rVUPqfp6Mxz5obVQ,Panda Express,350 N. Milwaukee,Boise,ID,83704,43.6073472898,-116.2787647523,3.5,6,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""'none'"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'GoodForKids': 'True', 'DriveThru': 'True'}","Fast Food, Chinese, Restaurants","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-19:0'}","['Fast Food', ' Chinese', ' Restaurants']",Food,Fast Food,False,False,False,8.0,8.0,8.0,8.0,9.0,9.0,8.0
ernjef02QIZxqZuaOf_fkQ,YogaSix,"3055 E Fairview Ave, Unit 210",Meridian,ID,83642,43.6187713,-116.3578696,4.0,6,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'ByAppointmentOnly': 'False', 'GoodForKids': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True'}","Fitness & Instruction, Yoga, Active Life, Boot Camps","{'Monday': '0:0-0:0', 'Tuesday': '5:15-20:15', 'Wednesday': '5:15-20:15', 'Thursday': '5:15-20:15', 'Friday': '5:15-20:15', 'Saturday': '7:30-16:30', 'Sunday': '7:30-17:0'}","['Fitness & Instruction', ' Yoga', ' Active Life', ' Boot Camps']",Active Life,,False,True,False,24.0,15.0,15.0,15.0,15.0,9.0,10.0
VVKA_I8zQOHQT-bXfzS8-w,Meridian Automotive,505 N Main St,Meridian,ID,83642,43.6082896,-116.3922839,2.5,21,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Auto Parts & Supplies, Automotive, Transmission Repair, Auto Repair, Oil Change Stations, Towing","{'Monday': '0:0-0:0', 'Tuesday': '7:30-17:30', 'Wednesday': '7:30-17:30', 'Thursday': '7:30-17:30', 'Friday': '7:30-17:30'}","['Auto Parts & Supplies', ' Automotive', ' Transmission Repair', ' Auto Repair', ' Oil Change Stations', ' Towing']",Automotive,,True,False,False,24.0,10.0,10.0,10.0,10.0,,
uKg-dfBeedk4iJpW0Ov6oQ,uBreakiFix,3629 S Federal Way,Boise,ID,83705,43.5686902,-116.1841427,4.0,7,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'False', 'ByAppointmentOnly': 'False'}","Local Services, IT Services & Computer Repair, Electronics Repair, Mobile Phone Repair","{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0'}","['Local Services', ' IT Services & Computer Repair', ' Electronics Repair', ' Mobile Phone Repair']",Others,,False,False,False,24.0,9.0,9.0,7.0,9.0,9.0,
HH_TWA64lts_7fOenT49Mg,Wetos Locos,,Boise,ID,83702,43.6757593018,-116.1693785036,5.0,7,0,"{'RestaurantsTableService': 'False', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'no'"", 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""'average'"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True'}","Restaurants, Mexican, Event Planning & Services, Food Stands, Caterers","{'Tuesday': '16:0-2:30', 'Friday': '16:0-3:0', 'Saturday': '16:0-3:0'}","['Restaurants', ' Mexican', ' Event Planning & Services', ' Food Stands', ' Caterers']",Food,Mexican,True,False,False,,9.0,,,11.0,11.0,
KpXLSMHoozqN8eWzpAUJmw,Moxie Java Bistro,4990 W Chinden Blvd,Garden City,ID,83714,43.6424372,-116.2663681,3.0,25,1,"{'OutdoorSeating': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'False', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HappyHour': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BYOB': 'False', 'Alcohol': ""u'none'"", 'Corkage': 'False', 'HasTV': 'False'}","Food, Coffee & Tea, Restaurants, Sandwiches, Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '6:0-18:0', 'Wednesday': '6:0-18:0', 'Thursday': '6:0-18:0', 'Friday': '6:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '7:0-15:0'}","['Food', ' Coffee & Tea', ' Restaurants', ' Sandwiches', ' Breakfast & Brunch']",Food,Others,True,False,False,24.0,12.0,12.0,12.0,12.0,11.0,8.0
-O5C68uEPWMj0Jn5tvgVaQ,Walmart Supercenter,7319 W State St,Boise,ID,83714,43.669893,-116.2836972,2.5,14,1,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'True'}","Discount Store, Electronics, Drugstores, Shopping, Fashion, Department Stores, Food, Grocery","{'Monday': '7:0-20:30', 'Tuesday': '7:0-20:30', 'Wednesday': '7:0-20:30', 'Thursday': '7:0-20:30', 'Friday': '7:0-20:30', 'Saturday': '7:0-20:30', 'Sunday': '7:0-20:30'}","['Discount Store', ' Electronics', ' Drugstores', ' Shopping', ' Fashion', ' Department Stores', ' Food', ' Grocery']",Shopping,Others,False,True,False,12.0,12.0,12.0,12.0,12.0,12.0,12.0
lSgiAQYYb_n_FyFaDVcxTQ,Bergamot HIll,481 N Curtis Rd,Boise,ID,83706,43.6088192,-116.2542082,4.5,11,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Eyelash Service, Beauty & Spas, Waxing, Skin Care, Makeup Artists, Permanent Makeup, Threading Services, Hair Removal","{'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-17:0'}","['Eyelash Service', ' Beauty & Spas', ' Waxing', ' Skin Care', ' Makeup Artists', ' Permanent Makeup', ' Threading Services', ' Hair Removal']",Others,,False,True,False,,9.0,9.0,9.0,9.0,7.0,
MGD_0_PrV41MANMjC-ek3w,Elements Massage - Meridian,"1505 S Eagle Rd, Ste 100",Meridian,ID,83642,43.5914355646,-116.3568230849,4.5,15,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True'}","Health & Medical, Massage Therapy, Beauty & Spas, Massage","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}","['Health & Medical', ' Massage Therapy', ' Beauty & Spas', ' Massage']",Health & Medical,,True,False,False,12.0,12.0,12.0,12.0,12.0,12.0,12.0
z8of6nZcLMQhdiBnQ7fTkw,Crescent Public House,5500 W Franklin Rd,Boise,ID,83705,43.6034506112,-116.2500510726,3.5,5,1,,"Restaurants, Gastropubs","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-23:0', 'Sunday': '10:0-22:0'}","['Restaurants', ' Gastropubs']",Food,Others,False,False,False,11.0,11.0,11.0,11.0,13.0,12.0,12.0
Q3lDPSDTXBJx6ATW_OEBxA,Glass Monkey,5300 W Fairview Ave,Boise,ID,83706,43.6193712005,-116.2477287253,4.5,18,1,"{'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True'}","Windshield Installation & Repair, Automotive, Auto Glass Services","{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-17:0'}","['Windshield Installation & Repair', ' Automotive', ' Auto Glass Services']",Automotive,,True,False,False,24.0,9.0,9.0,9.0,8.0,,
