,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,cat_list,unique_category,restaurant_type,has_wifi,has_parking,animal_friendly,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
2072,nX21rQBIyDqln72bNAYxAA,Gravely Hockessin,654 Yorklyn Rd,Hockessin,DE,19707,39.7893576071,-75.6924866667,3.0,5,1,{'BusinessAcceptsCreditCards': 'True'},"Landscaping, Home Services, Farming Equipment, Shopping, Local Services, Farm Equipment Repair, Lawn Services, Home & Garden","{'Monday': '8:0-17:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-14:0'}","['Landscaping', ' Home Services', ' Farming Equipment', ' Shopping', ' Local Services', ' Farm Equipment Repair', ' Lawn Services', ' Home & Garden']",Shopping,,False,False,False,9.0,10.0,9.0,9.0,9.0,6.0,
2073,K32hC2muzKilZkUs9RJhcw,Famous Rivera Grill,7313 Lancaster Pike,Hockessin,DE,19707,39.788538,-75.693387,3.5,39,1,"{'BikeParking': 'True', 'NoiseLevel': ""u'loud'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': False}"", 'HappyHour': 'True', 'HasTV': 'True', 'OutdoorSeating': 'False'}","Restaurants, Mexican","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}","['Restaurants', ' Mexican']",Food,Mexican,False,True,False,11.0,11.0,11.0,11.0,12.0,11.0,11.0
2074,pe4nl6zFDnoYx9ZaMOl-3w,Capriotti's Sandwich Shop,4522 Kirkwood Hwy,Wilmington,DE,19808,39.72432,-75.6562282692,2.5,48,1,"{'Alcohol': ""u'none'"", 'BikeParking': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'WiFi': ""u'no'"", 'Caters': 'True'}","Sandwiches, Restaurants, Delis","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '11:0-19:0'}","['Sandwiches', ' Restaurants', ' Delis']",Food,Others,True,False,False,10.0,10.0,10.0,10.0,10.0,10.0,8.0
2075,AYGYgQooesnKW3lTDNuBEg,FedEx Office Print & Ship Center,4120 Concord Pike,Wilmington,DE,19803,39.8106152,-75.5505535,2.5,11,1,{'BusinessAcceptsCreditCards': 'True'},"Printing Services, Local Services, Professional Services, Shipping Centers, Signmaking","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '8:0-20:0', 'Sunday': '10:0-20:0'}","['Printing Services', ' Local Services', ' Professional Services', ' Shipping Centers', ' Signmaking']",Others,,False,False,False,15.0,15.0,14.0,15.0,15.0,12.0,10.0
2076,4nint5f2XRGhEF3u1ep65Q,Lancer Laundromat,1200 Ne Blvd,Wilmington,DE,19802,39.7435491,-75.5353579,4.0,5,1,{'BusinessAcceptsCreditCards': 'True'},"Local Services, Dry Cleaning & Laundry, Laundromat, Laundry Services","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-23:0', 'Saturday': '6:0-23:0', 'Sunday': '6:0-23:0'}","['Local Services', ' Dry Cleaning & Laundry', ' Laundromat', ' Laundry Services']",Others,,False,False,False,17.0,17.0,17.0,17.0,17.0,17.0,17.0
2077,FrkGJp1WIxpFFT07Qbos5w,The Well Coffeehouse and Marketplace,6949 Lancaster Pike,Hockessin,DE,19707,39.778237,-75.677137,4.5,44,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'Caters': 'True', 'RestaurantsTableService': 'False', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'"", 'HappyHour': 'False', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'BikeParking': 'False', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'False'}","Fruits & Veggies, Barbeque, Soup, Coffee & Tea, Sandwiches, Food, Restaurants, Specialty Food","{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-19:0'}","['Fruits & Veggies', ' Barbeque', ' Soup', ' Coffee & Tea', ' Sandwiches', ' Food', ' Restaurants', ' Specialty Food']",Food,Others,True,True,False,11.0,11.0,11.0,11.0,11.0,11.0,
2078,lmaDsKfFoILbzNTh4SczZw,Strobert Tree Services,1806 Zebley Rd,Wilmington,DE,19810,39.8259996,-75.4885915,2.5,23,1,{'BusinessAcceptsCreditCards': 'True'},"Home Services, Tree Services","{'Monday': '7:0-16:30', 'Tuesday': '7:0-16:30', 'Wednesday': '7:0-16:30', 'Thursday': '7:0-16:30', 'Friday': '7:0-16:30'}","['Home Services', ' Tree Services']",Others,,False,False,False,8.0,8.0,8.0,8.0,8.0,,
2079,q2SSz2-nRYWeFG2EoUMuZQ,Santa Fe Mexican Grill - Wilmington,"2000 Pennsylvania Ave, Ste 105",Wilmington,DE,19806,39.756594,-75.569001,4.0,33,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'HappyHour': 'True', 'RestaurantsReservations': 'True', 'DogsAllowed': 'True', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'True', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': None, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': None, u'upscale': None}"", 'BYOB': 'False'}","Restaurants, Tacos, Mexican, Latin American","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}","['Restaurants', ' Tacos', ' Mexican', ' Latin American']",Food,Mexican,True,True,True,11.0,11.0,11.0,11.0,12.0,12.0,11.0
2080,xOEAuMHhA_YPIvu9eA53fA,Prices Corner Car Wash,3213 Kirkwood Hwy,Wilmington,DE,19808,39.7377443,-75.6254919,3.0,28,1,{'BusinessAcceptsCreditCards': 'True'},"Automotive, Car Wash",,"['Automotive', ' Car Wash']",Automotive,,False,False,False,,,,,,,
2081,ojmk4fKI4_8ZqRggwlxUpw,Leo & Jimmy's Delicatessen,728 N Market St,Wilmington,DE,19801,39.7431569,-75.549087,4.0,14,0,"{'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'NoiseLevel': ""u'quiet'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'BikeParking': 'True'}","Restaurants, Sandwiches, Delis","{'Monday': '6:0-16:0', 'Tuesday': '6:0-16:0', 'Wednesday': '6:0-16:0', 'Thursday': '6:0-16:0', 'Friday': '6:0-16:0'}","['Restaurants', ' Sandwiches', ' Delis']",Food,Others,True,True,False,10.0,10.0,10.0,10.0,10.0,,
2082,ELX24jqeRWZbR-Dq6wrnLQ,Crafty Crab,429 S Walnut St,Wilmington,DE,19801,39.7318715,-75.5538569,3.5,7,1,"{'Caters': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'BikeParking': 'False', 'OutdoorSeating': 'False', 'CoatCheck': 'False', 'DogsAllowed': 'False', 'Smoking': ""u'outdoor'"", 'RestaurantsDelivery': 'None', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True'}","Restaurants, Bars, Nightlife, Seafood","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}","['Restaurants', ' Bars', ' Nightlife', ' Seafood']",Bars,Others,True,True,False,10.0,10.0,10.0,10.0,11.0,11.0,10.0
2083,p1cGyl0Kf5kBmNUmToEWAA,Pep Boys,3207 Robert Kirkwood Hwy,Wilmington,DE,19808,39.7266608026,-75.6589751641,3.0,26,1,{'BusinessAcceptsCreditCards': 'True'},"Tires, Automotive, Auto Parts & Supplies, Auto Repair, Oil Change Stations","{'Monday': '7:30-19:0', 'Tuesday': '7:30-19:0', 'Wednesday': '7:30-19:0', 'Thursday': '7:30-19:0', 'Friday': '7:30-19:0', 'Saturday': '7:30-19:0', 'Sunday': '9:0-18:0'}","['Tires', ' Automotive', ' Auto Parts & Supplies', ' Auto Repair', ' Oil Change Stations']",Automotive,,False,False,False,12.0,12.0,12.0,12.0,12.0,12.0,9.0
2084,Nc8tU1m3yrWyN3LUsc9dlQ,Tim's Liquors,6303 Limestone Rd,Hockessin,DE,19707,39.7738841,-75.7139899,3.0,6,1,"{'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}"", 'RestaurantsTakeOut': 'False'}","Food, Beer, Wine & Spirits",,"['Food', ' Beer', ' Wine & Spirits']",Bars,Others,False,False,False,,,,,,,
2085,6tQrTyDTs5hWh5e4LlPLCg,McDonald's,101 New Rd,Wilmington,DE,19805,39.741459,-75.5834735837,1.5,14,1,"{'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""'none'"", 'OutdoorSeating': 'None', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'DriveThru': 'True', 'WiFi': ""'free'"", 'HasTV': 'True'}","Restaurants, Fast Food, Coffee & Tea, Burgers, Food","{'Monday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Wednesday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '4:0-0:0'}","['Restaurants', ' Fast Food', ' Coffee & Tea', ' Burgers', ' Food']",Food,Fast Food,True,True,False,19.0,19.0,19.0,19.0,24.0,24.0,20.0
2086,2fuFu6A19kCLOeOqdcC2mQ,Great Clips,4235 Concord Pike,Wilmington,DE,19803,39.8134988945,-75.547389682,2.5,14,1,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Shopping, Hair Salons, Beauty & Spas, Barbers, Cosmetics & Beauty Supply","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '9:0-15:0', 'Sunday': '10:0-16:0'}","['Shopping', ' Hair Salons', ' Beauty & Spas', ' Barbers', ' Cosmetics & Beauty Supply']",Shopping,,False,True,False,8.0,8.0,8.0,8.0,8.0,6.0,6.0
2087,tILA8ctsD_OZIcM2IfSyQA,Cafe SiTALY,1710 Naamans Rd,Wilmington,DE,19810,39.8228504,-75.4875947,4.5,169,1,"{'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WheelchairAccessible': 'True', 'WiFi': ""'no'"", 'RestaurantsReservations': 'False', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsPriceRange2': '2', 'HappyHour': 'False', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'None', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Pizza, Sandwiches, Italian, Restaurants","{'Monday': '10:0-21:30', 'Tuesday': '10:0-21:30', 'Wednesday': '10:0-21:30', 'Thursday': '10:0-21:30', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '11:0-21:0'}","['Pizza', ' Sandwiches', ' Italian', ' Restaurants']",Food,Italian,True,True,False,10.0,10.0,10.0,10.0,12.0,12.0,10.0
2088,htH3HPeAweZZv1JhK7gBoA,California Sun,1624 Delaware Ave,Wilmington,DE,19806,39.757672,-75.562568,4.0,8,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'False', 'RestaurantsPriceRange2': '3'}","Tanning, Beauty & Spas","{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-15:0'}","['Tanning', ' Beauty & Spas']",Others,,False,False,False,24.0,10.0,10.0,10.0,10.0,6.0,5.0
2089,6gVCDC-A9KBP9VeMVhIkzQ,Keystone Granite And Tile,"217 Lisa Dr, Ste C",New Castle,DE,19720,39.6581431,-75.6049866,4.0,11,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Home Services, Home & Garden, Countertop Installation, Kitchen & Bath, Shopping, Contractors","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-16:0'}","['Home Services', ' Home & Garden', ' Countertop Installation', ' Kitchen & Bath', ' Shopping', ' Contractors']",Shopping,,False,False,False,10.0,10.0,10.0,10.0,10.0,8.0,
2090,0r8d2dmtBX2nS6ylLKKspQ,Bread and Buttercream,"1709 Marsh Rd, Ste B",Wilmington,DE,19810,39.8008554,-75.5048276,4.5,38,1,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False}""}","Food, Bakeries, Custom Cakes, Desserts","{'Tuesday': '10:30-17:0', 'Wednesday': '10:30-17:0', 'Thursday': '10:30-17:0', 'Friday': '10:30-17:0', 'Saturday': '10:30-17:0', 'Sunday': '10:30-15:0'}","['Food', ' Bakeries', ' Custom Cakes', ' Desserts']",Food,Others,False,True,False,,7.0,7.0,7.0,7.0,7.0,5.0
2091,60pegCrPGD3McpEs3BPhrw,Sweetopia,217 W Ayre St,Newport,DE,19804,39.788575,-75.60136,5.0,6,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True'}","Desserts, Food, Bakeries, Custom Cakes","{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}","['Desserts', ' Food', ' Bakeries', ' Custom Cakes']",Food,Others,False,True,False,24.0,8.0,8.0,8.0,8.0,,
2092,vRdQizZLDFVh7TA9koOq2Q,Union City Grille,805 N Union St,Wilmington,DE,19805,39.7525929,-75.5707412,3.5,36,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'loud'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'HasTV': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Seafood, Restaurants, Steakhouses",,"['Seafood', ' Restaurants', ' Steakhouses']",Food,Others,True,True,False,,,,,,,
2093,ELgR35KIlpuTMeWi6tFP7g,Mikimotos Japanese Restaurant & Sushi Bar,1212 N Washington St,Wilmington,DE,19801,39.74932033,-75.54999427,3.5,269,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'CoatCheck': 'False', 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}"", 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': None, 'casual': None}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}"", 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForDancing': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'HappyHour': 'True'}","Nightlife, Japanese, Sushi Bars, Restaurants, Bars","{'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '14:0-22:0', 'Sunday': '14:0-21:0'}","['Nightlife', ' Japanese', ' Sushi Bars', ' Restaurants', ' Bars']",Bars,Japanese,True,True,False,,10.0,10.0,10.0,11.0,8.0,7.0
2094,ifEkf8JxP3RCBeszcIGLww,Scalessa's,1836 N Lincoln St,Wilmington,DE,19806,39.760835900000004,-75.5623992,5.0,176,1,"{'RestaurantsTableService': 'True', 'WheelchairAccessible': 'False', 'GoodForKids': 'True', 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{u'breakfast': False, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': None, u'dessert': None}"", 'OutdoorSeating': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsReservations': 'False', 'Corkage': 'False', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'BYOB': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': None, 'casual': True}"", 'RestaurantsGoodForGroups': 'True'}","Restaurants, Italian","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:30', 'Wednesday': '11:0-20:30', 'Thursday': '11:0-20:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30'}","['Restaurants', ' Italian']",Food,Italian,True,True,False,24.0,8.0,8.0,8.0,9.0,9.0,
2095,VbzoVWEPSfzaIGBq4KlVwQ,Soybean Asian Grille,4702 Limestone Rd,Wilmington,DE,19808,39.7392170075,-75.6925452854,4.5,167,1,"{'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'HasTV': 'False', 'NoiseLevel': ""'average'"", 'ByAppointmentOnly': 'False', 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BYOB': 'False', 'DogsAllowed': 'False'}","Thai, Restaurants, Chinese, Asian Fusion","{'Monday': '0:0-0:0', 'Tuesday': '16:30-21:30', 'Wednesday': '16:30-21:30', 'Thursday': '16:30-21:30', 'Friday': '16:30-21:30', 'Saturday': '16:30-21:30'}","['Thai', ' Restaurants', ' Chinese', ' Asian Fusion']",Food,Chinese,True,True,False,24.0,5.0,5.0,5.0,5.0,5.0,
2096,U9V3hBtu6VVJ6E-cPFP27g,Brand Greet,427 N Tatnall St,Wilmington,DE,19801,39.7419958,-75.5532519,5.0,9,1,,"Marketing, Photographers, Professional Services, Event Photography, Talent Agencies, Event Planning & Services","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-12:0'}","['Marketing', ' Photographers', ' Professional Services', ' Event Photography', ' Talent Agencies', ' Event Planning & Services']",Others,,False,False,False,10.0,10.0,10.0,10.0,10.0,3.0,
2097,EYsw4bL5uGn_cCJrgP8VmQ,Mattress Firm Wilmington North,5617 Concord Pike,Wilmington,DE,19803,39.8335868784,-75.5410291497,3.0,9,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Shades & Blinds, Home & Garden, Home Decor, Shopping, Home Services, Mattresses, Furniture Stores","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-18:0', 'Saturday': '11:0-21:0', 'Sunday': '10:0-19:0'}","['Shades & Blinds', ' Home & Garden', ' Home Decor', ' Shopping', ' Home Services', ' Mattresses', ' Furniture Stores']",Shopping,,False,True,False,11.0,11.0,11.0,11.0,8.0,10.0,9.0
2098,ugBIqnv1UY6KDL7jVkutiw,Famous Joe's Tavern,1812 Marsh Rd Wilmington De 19810,Wilmington,DE,19805,39.8041202,-75.5054681,3.0,7,1,"{'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsReservations': 'False', 'HappyHour': 'False'}","Bars, Nightlife, Sports Bars","{'Monday': '14:0-1:0', 'Tuesday': '14:0-1:0', 'Wednesday': '14:0-1:0', 'Thursday': '14:0-1:0', 'Friday': '14:0-1:0', 'Saturday': '12:0-1:0', 'Sunday': '12:0-1:0'}","['Bars', ' Nightlife', ' Sports Bars']",Bars,,False,False,False,11.0,11.0,11.0,11.0,11.0,13.0,13.0
